index,"player","fname","lname",week,year,"pos1","fp3",rank
35,"EJ-0900","Eric","Johnson",9,2006,"TE","4.50",22
37,"AG-0500","Antonio","Gates",9,2006,"TE","4.20",23
11,"AF-0200","Anthony","Fasano",9,2006,"TE","3.60",24
8,"RK-0200","Reggie","Kelly",9,2006,"TE","3.60",24
28,"MC-0200","Mark","Campbell",9,2006,"TE","3.60",24
38,"SH-0600","Steve","Heiden",9,2006,"TE","3.40",27
32,"ML-1500","Marcedes","Lewis",9,2006,"TE","3.10",28
7,"DW-2700","Daniel","Wilcox",9,2006,"TE","2.90",29
29,"BM-2200","Billy","Miller",9,2006,"TE","2.90",29
27,"AS-1700","Alex","Smith",9,2006,"TE","2.80",31
5,"MP-1500","Marcus","Pollard",9,2006,"TE","2.20",32
24,"RM-3100","Randy","McMichael",9,2006,"TE","2.10",33
22,"JK-1700","Joe","Klopfenstein",9,2006,"TE","1.90",34
13,"RR-1300","Robert","Royal",9,2006,"TE","1.90",34
4,"SM-1800","Sean","McHugh",9,2006,"TE","1.70",36
42,"JT-4300","Jerame","Tuman",9,2006,"TE","1.70",36
47,"IM-0200","Itula","Mili",9,2006,"TE","1.50",38
36,"RO-0700","Richard","Owens",9,2006,"TE","1.20",39
26,"JP-1900","Justin","Peelle",9,2006,"TE","1.20",39
15,"DL-0600","Donald","Lee",9,2006,"TE","0.50",41
48,"JS-6400","Jerramy","Stevens",9,2006,"TE","0.00",42
46,"DT-0800","David","Thomas",9,2006,"TE","0.00",42
12,"CF-0300","Christian","Fauria",9,2006,"TE","0.00",42
41,"SA-0700","Stephen","Alexander",9,2006,"TE","0.00",42
17,"BF-1100","Bubba","Franks",9,2006,"TE","0.00",42
20,"JD-3200","Jason","Dunn",9,2006,"TE","0.00",42
34,"KB-1700","Kyle","Brady",9,2006,"TE","0.00",42
16,"RN-0600","Ryan","Neufeld",9,2006,"TE","0.00",42
49,"CA-1000","Courtney","Anderson",9,2006,"TE","0.00",42
37,"BM-0100","Brandon","Manumaleuna",10,2006,"TE","15.40",1
27,"TG-1300","Tony","Gonzalez",10,2006,"TE","14.40",2
0,"BS-0800","Bo","Scaife",10,2006,"TE","14.10",3
15,"KW-2300","Kellen","Winslow",10,2006,"TE","14.00",4
5,"BU-0300","Ben","Utecht",10,2006,"TE","12.60",5
29,"HM-0200","Heath","Miller",10,2006,"TE","12.00",6
35,"AG-0500","Antonio","Gates",10,2006,"TE","11.90",7
50,"JS-6400","Jerramy","Stevens",10,2006,"TE","11.90",7
38,"DC-0300","Dan","Campbell",10,2006,"TE","11.20",9
44,"SA-0700","Stephen","Alexander",10,2006,"TE","10.90",10
46,"JW-6000","Jason","Witten",10,2006,"TE","10.80",11
21,"OD-0100","Owen","Daniels",10,2006,"TE","9.50",12
2,"TH-1100","Todd","Heap",10,2006,"TE","8.90",13
25,"RM-3100","Randy","McMichael",10,2006,"TE","8.40",14
48,"AB-1300","Adam","Bergen",10,2006,"TE","8.00",15
14,"AC-2700","Alge","Crumpler",10,2006,"TE","7.70",16
11,"DC-1900","Desmond","Clark",10,2006,"TE","7.20",17
42,"CC-4300","Chris","Cooley",10,2006,"TE","6.90",18
16,"SH-0600","Steve","Heiden",10,2006,"TE","6.40",19
34,"RK-0200","Reggie","Kelly",10,2006,"TE","6.10",20
6,"DC-1600","Dallas","Clark",10,2006,"TE","5.80",21
52,"AS-1700","Alex","Smith",10,2006,"TE","4.80",22
19,"BF-1100","Bubba","Franks",10,2006,"TE","4.20",23
36,"TS-3300","Tony","Stewart",10,2006,"TE","3.60",24
33,"BW-0700","Ben","Watson",10,2006,"TE","3.60",24
26,"JP-1900","Justin","Peelle",10,2006,"TE","3.40",26
18,"DM-0300","David","Martin",10,2006,"TE","3.20",27
40,"EJ-0900","Eric","Johnson",10,2006,"TE","2.70",28
13,"JS-2700","Jeremy","Shockey",10,2006,"TE","2.50",29
10,"VS-0100","Visanthe","Shiancoe",10,2006,"TE","2.40",30
7,"BF-0700","Bryan","Fletcher",10,2006,"TE","2.30",31
24,"JP-4400","Jeb","Putzier",10,2006,"TE","2.00",32
53,"KM-0300","Kris","Mangum",10,2006,"TE","2.00",32
41,"LS-1000","L.J.","Smith",10,2006,"TE","1.80",34
22,"GW-1900","George","Wrighster",10,2006,"TE","1.80",34
32,"CB-0300","Chris","Baker",10,2006,"TE","1.70",36
47,"LP-0700","Leonard","Pope",10,2006,"TE","1.70",36
3,"DW-2700","Daniel","Wilcox",10,2006,"TE","1.60",38
54,"MG-0100","Michael","Gaines",10,2006,"TE","1.60",38
31,"DG-2100","Daniel","Graham",10,2006,"TE","1.60",38
23,"ML-1500","Marcedes","Lewis",10,2006,"TE","1.60",38
39,"MP-1500","Marcus","Pollard",10,2006,"TE","1.50",42
30,"MC-0200","Mark","Campbell",10,2006,"TE","1.50",42
1,"BT-1000","Ben","Troupe",10,2006,"TE","1.30",44
28,"BM-2200","Billy","Miller",10,2006,"TE","0.40",45
43,"MS-0500","Matt","Schobel",10,2006,"TE","0.00",46
20,"DL-0600","Donald","Lee",10,2006,"TE","0.00",46
45,"CA-1000","Courtney","Anderson",10,2006,"TE","0.00",46
17,"JK-1600","Jimmy","Kleinsasser",10,2006,"TE","0.00",46
12,"JG-1500","John","Gilmore",10,2006,"TE","0.00",46
9,"KE-0700","Kevin","Everett",10,2006,"TE","0.00",46
49,"WH-0500","Will","Heller",10,2006,"TE","0.00",46
8,"RR-1300","Robert","Royal",10,2006,"TE","0.00",46
51,"JK-1700","Joe","Klopfenstein",10,2006,"TE","0.00",46
4,"RN-0600","Ryan","Neufeld",10,2006,"TE","0.00",46
37,"LS-1000","L.J.","Smith",11,2006,"TE","18.70",1
21,"BW-0700","Ben","Watson",11,2006,"TE","18.40",2
43,"CC-4300","Chris","Cooley",11,2006,"TE","16.80",3
55,"JS-2700","Jeremy","Shockey",11,2006,"TE","15.20",4
0,"TH-1100","Todd","Heap",11,2006,"TE","12.20",5
20,"JP-1900","Justin","Peelle",11,2006,"TE","11.10",6
26,"CA-1000","Courtney","Anderson",11,2006,"TE","10.50",7
52,"AG-0500","Antonio","Gates",11,2006,"TE","9.80",8
54,"GW-1900","George","Wrighster",11,2006,"TE","9.40",9
42,"AB-1100","Anthony","Becht",11,2006,"TE","8.90",10
49,"EJ-0900","Eric","Johnson",11,2006,"TE","8.80",11
36,"BT-1000","Ben","Troupe",11,2006,"TE","8.40",12
18,"RM-3100","Randy","McMichael",11,2006,"TE","7.70",13
29,"KW-2300","Kellen","Winslow",11,2006,"TE","7.60",14
16,"DC-1600","Dallas","Clark",11,2006,"TE","7.40",15
44,"TY-0200","Todd","Yoder",11,2006,"TE","7.40",15
22,"DG-2100","Daniel","Graham",11,2006,"TE","7.20",17
15,"JW-6000","Jason","Witten",11,2006,"TE","5.50",18
31,"HM-0200","Heath","Miller",11,2006,"TE","5.20",19
19,"JD-2900","Jeff","Dugan",11,2006,"TE","5.00",20
11,"RK-0200","Reggie","Kelly",11,2006,"TE","4.20",21
48,"DC-0300","Dan","Campbell",11,2006,"TE","3.90",22
14,"BU-0300","Ben","Utecht",11,2006,"TE","3.80",23
1,"AC-2700","Alge","Crumpler",11,2006,"TE","3.60",24
30,"SH-0600","Steve","Heiden",11,2006,"TE","3.40",25
17,"AF-0200","Anthony","Fasano",11,2006,"TE","3.20",26
13,"BM-2200","Billy","Miller",11,2006,"TE","3.10",27
47,"AB-1300","Adam","Bergen",11,2006,"TE","3.00",28
33,"JK-1700","Joe","Klopfenstein",11,2006,"TE","2.80",29
45,"MP-1500","Marcus","Pollard",11,2006,"TE","2.60",30
24,"DL-0600","Donald","Lee",11,2006,"TE","2.60",30
10,"MC-0200","Mark","Campbell",11,2006,"TE","2.00",32
5,"OD-0100","Owen","Daniels",11,2006,"TE","2.00",32
56,"ML-1500","Marcedes","Lewis",11,2006,"TE","1.90",34
50,"JS-6400","Jerramy","Stevens",11,2006,"TE","1.80",35
2,"DW-2700","Daniel","Wilcox",11,2006,"TE","1.70",36
25,"BF-1100","Bubba","Franks",11,2006,"TE","1.60",37
